datetime,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5,last_price,highest,lowest,open,close,average,volume,amount,open_interest,settlement,upper_limit,lower_limit,pre_open_interest,pre_settlement,pre_close,price_tick,price_decs,volume_multiple,max_limit_order_volume,max_market_order_volume,min_limit_order_volume,min_market_order_volume
2024-05-14 09:21:46.500000,23725,23,23720,32,23730,28,23715,24,23735,24,23710,31,23740,41,23705,50,23745,36,23700,74,23725,24025,23615,23650,,23860,119211,14221935775,75304,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:47.000000,23725,23,23720,31,23730,28,23715,24,23735,24,23710,31,23740,41,23705,50,23745,36,23700,74,23720,24025,23615,23650,,23860,119212,14222054375,75304,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:47.500000,23725,23,23720,30,23730,28,23715,24,23735,24,23710,31,23740,41,23705,50,23745,36,23700,74,23720,24025,23615,23650,,23860,119213,14222172975,75304,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:48.000000,23725,23,23720,29,23730,28,23715,24,23735,24,23710,31,23740,41,23705,50,23745,36,23700,74,23720,24025,23615,23650,,23860,119214,14222291575,75304,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:48.500000,23725,34,23720,13,23730,28,23715,24,23735,24,23710,31,23740,41,23705,50,23745,36,23700,74,23725,24025,23615,23650,,23860,119231,14224307800,75308,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:49.000000,23720,56,23715,23,23725,33,23710,31,23730,28,23705,50,23735,24,23700,74,23740,41,23695,131,23715,24025,23615,23650,,23860,119245,14225968175,75297,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:49.500000,23720,57,23715,16,23725,38,23710,31,23730,25,23705,50,23735,24,23700,74,23740,41,23695,126,23715,24025,23615,23650,,23860,119245,14225968175,75297,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:50.000000,23720,64,23715,14,23725,38,23710,28,23730,22,23705,49,23735,24,23700,74,23740,41,23695,126,23715,24025,23615,23650,,23860,119246,14226086750,75296,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:50.500000,23720,65,23710,22,23725,41,23705,52,23730,22,23700,74,23735,24,23695,126,23740,41,23690,32,23710,24025,23615,23650,,23860,119266,14228458100,75301,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:51.000000,23715,16,23710,13,23720,65,23705,51,23725,43,23700,74,23730,22,23695,126,23735,24,23690,34,23715,24025,23615,23650,,23860,119277,14229762300,75298,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:51.500000,23715,15,23710,13,23720,66,23705,51,23725,37,23700,74,23730,23,23695,126,23735,24,23690,34,23715,24025,23615,23650,,23860,119279,14229999450,75298,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:52.000000,23715,24,23710,16,23720,53,23705,51,23725,37,23700,74,23730,23,23695,126,23735,24,23690,34,23715,24025,23615,23650,,23860,119279,14229999450,75298,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:52.500000,23715,29,23710,13,23720,53,23705,51,23725,36,23700,74,23730,23,23695,126,23735,24,23690,34,23715,24025,23615,23650,,23860,119279,14229999450,75298,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:53.000000,23715,30,23710,12,23720,53,23705,51,23725,36,23700,74,23730,23,23695,126,23735,23,23690,34,23715,24025,23615,23650,,23860,119279,14229999450,75298,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:53.500000,23715,31,23710,12,23720,53,23705,51,23725,36,23700,74,23730,23,23695,126,23735,24,23690,34,23715,24025,23615,23650,,23860,119279,14229999450,75298,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:54.000000,23715,30,23710,12,23720,40,23705,51,23725,36,23700,74,23730,23,23695,126,23735,24,23690,34,23715,24025,23615,23650,,23860,119280,14230118025,75298,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:54.500000,23715,30,23710,15,23720,42,23705,51,23725,36,23700,74,23730,23,23695,126,23735,24,23690,34,23715,24025,23615,23650,,23860,119280,14230118025,75298,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:55.000000,23715,30,23710,14,23720,42,23705,51,23725,36,23700,74,23730,23,23695,126,23735,24,23690,34,23710,24025,23615,23650,,23860,119281,14230236575,75297,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:55.500000,23715,28,23710,14,23720,41,23705,51,23725,36,23700,74,23730,23,23695,126,23735,24,23690,34,23715,24025,23615,23650,,23860,119283,14230473725,75298,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:56.000000,23715,30,23710,19,23720,41,23705,51,23725,36,23700,74,23730,23,23695,126,23735,24,23690,34,23715,24025,23615,23650,,23860,119283,14230473725,75298,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:56.500000,23715,27,23710,32,23720,41,23705,51,23725,36,23700,74,23730,23,23695,126,23735,24,23690,34,23715,24025,23615,23650,,23860,119287,14230948000,75295,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:57.000000,23720,41,23715,22,23725,35,23710,19,23730,23,23705,51,23735,24,23700,74,23740,39,23695,126,23715,24025,23615,23650,,23860,119314,14234149525,75313,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:57.500000,23720,39,23715,22,23725,35,23710,17,23730,23,23705,51,23735,24,23700,74,23740,40,23695,126,23715,24025,23615,23650,,23860,119316,14234386675,75311,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:58.000000,23720,39,23715,13,23725,35,23710,18,23730,23,23705,51,23735,24,23700,74,23740,40,23695,126,23715,24025,23615,23650,,23860,119321,14234979550,75313,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:58.500000,23720,38,23715,12,23725,35,23710,18,23730,23,23705,51,23735,24,23700,74,23740,40,23695,126,23715,24025,23615,23650,,23860,119322,14235098125,75313,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:59.000000,23720,37,23715,12,23725,35,23710,19,23730,23,23705,51,23735,24,23700,74,23740,40,23695,126,23715,24025,23615,23650,,23860,119324,14235335300,75311,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:21:59.500000,23720,37,23715,10,23725,35,23710,20,23730,23,23705,51,23735,24,23700,74,23740,40,23695,126,23715,24025,23615,23650,,23860,119326,14235572450,75309,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:00.000000,23720,38,23715,10,23725,35,23710,20,23730,23,23705,51,23735,24,23700,74,23740,40,23695,126,23715,24025,23615,23650,,23860,119326,14235572450,75309,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:00.500000,23720,42,23715,9,23725,35,23710,20,23730,23,23705,52,23735,24,23700,73,23740,40,23695,126,23720,24025,23615,23650,,23860,119328,14235809625,75309,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:01.000000,23715,4,23710,20,23720,41,23705,52,23725,35,23700,74,23730,23,23695,126,23735,24,23690,32,23710,24025,23615,23650,,23860,119339,14237113925,75312,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:01.500000,23715,15,23710,19,23720,46,23705,52,23725,35,23700,74,23730,23,23695,126,23735,24,23690,34,23710,24025,23615,23650,,23860,119341,14237351025,75311,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:02.000000,23715,17,23710,19,23720,46,23705,52,23725,35,23700,74,23730,23,23695,126,23735,24,23690,34,23710,24025,23615,23650,,23860,119341,14237351025,75311,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:02.500000,23715,30,23710,18,23720,46,23705,49,23725,32,23700,74,23730,23,23695,125,23735,24,23690,34,23715,24025,23615,23650,,23860,119342,14237469600,75310,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:03.000000,23715,32,23710,14,23720,49,23705,49,23725,32,23700,77,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119342,14237469600,75310,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:03.500000,23715,32,23710,15,23720,48,23705,49,23725,32,23700,77,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119342,14237469600,75310,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:04.000000,23715,34,23710,15,23720,48,23705,49,23725,32,23700,77,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119342,14237469600,75310,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:04.500000,23715,32,23710,15,23720,48,23705,49,23725,32,23700,77,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119343,14237588175,75309,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:05.000000,23715,32,23710,17,23720,48,23705,49,23725,32,23700,77,23730,23,23695,125,23735,24,23690,34,23715,24025,23615,23650,,23860,119343,14237588175,75309,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:06.000000,23715,31,23710,17,23720,48,23705,49,23725,32,23700,77,23730,23,23695,125,23735,24,23690,34,23715,24025,23615,23650,,23860,119344,14237706750,75308,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:06.500000,23715,30,23710,17,23720,49,23705,49,23725,32,23700,77,23730,23,23695,125,23735,24,23690,34,23715,24025,23615,23650,,23860,119345,14237825325,75308,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:07.000000,23715,31,23710,17,23720,49,23705,49,23725,32,23700,77,23730,23,23695,125,23735,24,23690,34,23715,24025,23615,23650,,23860,119345,14237825325,75308,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:07.500000,23715,30,23710,17,23720,49,23705,49,23725,32,23700,76,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119346,14237943900,75307,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:08.000000,23715,31,23710,18,23720,49,23705,49,23725,32,23700,76,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119346,14237943900,75307,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:08.500000,23715,23,23710,18,23720,49,23705,49,23725,32,23700,76,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119346,14237943900,75307,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:09.000000,23720,50,23715,1,23725,32,23710,19,23730,23,23705,49,23735,25,23700,76,23740,39,23695,125,23715,24025,23615,23650,,23860,119369,14240671125,75314,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:09.500000,23720,45,23715,12,23725,33,23710,23,23730,23,23705,49,23735,25,23700,76,23740,41,23695,125,23715,24025,23615,23650,,23860,119370,14240789700,75313,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:10.000000,23720,42,23715,12,23725,36,23710,23,23730,23,23705,49,23735,25,23700,76,23740,41,23695,125,23715,24025,23615,23650,,23860,119370,14240789700,75313,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:10.500000,23720,40,23715,14,23725,36,23710,23,23730,23,23705,49,23735,25,23700,76,23740,41,23695,125,23720,24025,23615,23650,,23860,119371,14240908300,75313,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:11.000000,23720,35,23715,8,23725,35,23710,23,23730,23,23705,49,23735,25,23700,76,23740,41,23695,125,23715,24025,23615,23650,,23860,119377,14241619750,75308,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:11.500000,23720,36,23715,6,23725,35,23710,24,23730,23,23705,49,23735,25,23700,77,23740,41,23695,125,23715,24025,23615,23650,,23860,119380,14241975475,75308,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:12.500000,23715,13,23710,24,23720,52,23705,49,23725,35,23700,77,23730,23,23695,125,23735,25,23690,32,23715,24025,23615,23650,,23860,119387,14242805500,75309,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:13.000000,23715,18,23710,21,23720,56,23705,49,23725,35,23700,77,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119387,14242805500,75309,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:13.500000,23715,24,23710,18,23720,56,23705,49,23725,32,23700,77,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119387,14242805500,75309,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:14.000000,23715,25,23710,18,23720,59,23705,49,23725,32,23700,77,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119387,14242805500,75309,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:14.500000,23715,23,23710,18,23720,59,23705,50,23725,32,23700,77,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119389,14243042650,75308,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:15.000000,23715,21,23710,18,23720,59,23705,50,23725,32,23700,77,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119390,14243161225,75308,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:15.500000,23715,21,23710,18,23720,58,23705,50,23725,32,23700,77,23730,23,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119390,14243161225,75308,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:16.000000,23720,58,23710,18,23725,32,23705,50,23730,23,23700,77,23735,25,23695,125,23740,39,23690,34,23715,24025,23615,23650,,23860,119411,14245651300,75296,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:16.500000,23720,50,23715,16,23725,32,23710,21,23730,23,23705,50,23735,25,23700,77,23740,41,23695,125,23715,24025,23615,23650,,23860,119415,14246125600,75299,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:17.000000,23720,34,23715,23,23725,35,23710,21,23730,24,23705,50,23735,25,23700,74,23740,41,23695,125,23715,24025,23615,23650,,23860,119415,14246125600,75299,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:17.500000,23720,33,23715,24,23725,35,23710,21,23730,24,23705,53,23735,25,23700,74,23740,41,23695,125,23715,24025,23615,23650,,23860,119415,14246125600,75299,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:18.000000,23720,46,23715,24,23725,35,23710,22,23730,24,23705,53,23735,25,23700,74,23740,41,23695,125,23715,24025,23615,23650,,23860,119415,14246125600,75299,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:18.500000,23720,47,23715,8,23725,37,23710,22,23730,24,23705,53,23735,25,23700,74,23740,41,23695,125,23715,24025,23615,23650,,23860,119421,14246837050,75304,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:19.000000,23715,17,23710,23,23720,46,23705,53,23725,37,23700,74,23730,24,23695,125,23735,25,23690,32,23715,24025,23615,23650,,23860,119430,14247904225,75302,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:19.500000,23715,18,23710,22,23720,49,23705,53,23725,37,23700,77,23730,24,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119430,14247904225,75302,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:20.000000,23715,23,23710,20,23720,50,23705,50,23725,37,23700,77,23730,26,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119430,14247904225,75302,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:20.500000,23715,25,23710,19,23720,50,23705,50,23725,37,23700,80,23730,26,23695,125,23735,25,23690,34,23710,24025,23615,23650,,23860,119431,14248022775,75302,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:21.000000,23715,24,23710,16,23720,50,23705,50,23725,37,23700,80,23730,26,23695,125,23735,25,23690,34,23715,24025,23615,23650,,23860,119432,14248141350,75301,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:21.500000,23715,17,23710,16,23720,50,23705,50,23725,37,23700,81,23730,26,23695,125,23735,27,23690,34,23715,24025,23615,23650,,23860,119440,14249089950,75300,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:22.000000,23715,18,23710,20,23720,50,23705,50,23725,37,23700,81,23730,26,23695,125,23735,27,23690,34,23715,24025,23615,23650,,23860,119440,14249089950,75300,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:22.500000,23715,18,23710,19,23720,51,23705,50,23725,37,23700,81,23730,26,23695,125,23735,27,23690,34,23710,24025,23615,23650,,23860,119441,14249208500,75300,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:23.000000,23715,16,23710,18,23720,51,23705,50,23725,37,23700,81,23730,26,23695,125,23735,27,23690,34,23715,24025,23615,23650,,23860,119444,14249564200,75300,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:23.500000,23715,17,23710,16,23720,51,23705,50,23725,37,23700,81,23730,26,23695,125,23735,27,23690,34,23710,24025,23615,23650,,23860,119445,14249682750,75299,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:24.000000,23715,17,23710,31,23720,51,23705,50,23725,37,23700,81,23730,26,23695,125,23735,27,23690,34,23710,24025,23615,23650,,23860,119445,14249682750,75299,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:24.500000,23715,9,23710,33,23720,51,23705,50,23725,37,23700,78,23730,26,23695,125,23735,27,23690,34,23715,24025,23615,23650,,23860,119449,14250157050,75295,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:25.000000,23720,51,23715,14,23725,37,23710,33,23730,26,23705,53,23735,27,23700,78,23740,51,23695,125,23715,24025,23615,23650,,23860,119458,14251224225,75290,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:25.500000,23720,47,23715,30,23725,37,23710,33,23730,26,23705,53,23735,27,23700,78,23740,53,23695,125,23715,24025,23615,23650,,23860,119458,14251224225,75290,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:26.000000,23720,32,23715,32,23725,37,23710,33,23730,26,23705,53,23735,27,23700,78,23740,53,23695,125,23715,24025,23615,23650,,23860,119458,14251224225,75290,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:26.500000,23720,32,23715,33,23725,37,23710,34,23730,26,23705,53,23735,27,23700,78,23740,53,23695,125,23715,24025,23615,23650,,23860,119459,14251342800,75289,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:27.500000,23715,7,23710,35,23720,26,23705,53,23725,37,23700,78,23730,26,23695,125,23735,25,23690,32,23715,24025,23615,23650,,23860,119493,14255374375,75262,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:28.000000,23720,32,23715,27,23725,37,23710,37,23730,26,23705,50,23735,25,23700,78,23740,51,23695,125,23715,24025,23615,23650,,23860,119500,14256204400,75255,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:28.500000,23720,33,23715,32,23725,37,23710,34,23730,26,23705,53,23735,25,23700,78,23740,53,23695,125,23715,24025,23615,23650,,23860,119500,14256204400,75255,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:29.000000,23720,33,23715,33,23725,37,23710,34,23730,26,23705,53,23735,25,23700,77,23740,53,23695,125,23715,24025,23615,23650,,23860,119500,14256204400,75255,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:29.500000,23720,33,23715,33,23725,37,23710,35,23730,26,23705,53,23735,25,23700,77,23740,53,23695,125,23715,24025,23615,23650,,23860,119500,14256204400,75255,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:30.000000,23720,32,23715,34,23725,37,23710,35,23730,26,23705,53,23735,25,23700,77,23740,53,23695,125,23720,24025,23615,23650,,23860,119501,14256323000,75255,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:30.500000,23720,32,23715,7,23725,37,23710,35,23730,26,23705,53,23735,25,23700,77,23740,53,23695,125,23715,24025,23615,23650,,23860,119528,14259524525,75246,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:31.000000,23720,36,23715,1,23725,37,23710,36,23730,26,23705,38,23735,25,23700,77,23740,53,23695,125,23715,24025,23615,23650,,23860,119533,14260117400,75246,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:31.500000,23715,3,23710,36,23720,36,23705,38,23725,37,23700,77,23730,26,23695,125,23735,25,23690,32,23715,24025,23615,23650,,23860,119535,14260354550,75247,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:32.000000,23720,38,23715,8,23725,37,23710,33,23730,26,23705,38,23735,25,23700,77,23740,51,23695,125,23715,24025,23615,23650,,23860,119540,14260947425,75248,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:32.500000,23720,33,23715,11,23725,38,23710,34,23730,26,23705,38,23735,25,23700,77,23740,53,23695,125,23715,24025,23615,23650,,23860,119540,14260947425,75248,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:33.000000,23720,31,23715,11,23725,38,23710,34,23730,26,23705,38,23735,25,23700,77,23740,53,23695,125,23720,24025,23615,23650,,23860,119542,14261184625,75248,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:33.500000,23720,32,23715,14,23725,38,23710,34,23730,26,23705,38,23735,25,23700,77,23740,53,23695,125,23720,24025,23615,23650,,23860,119542,14261184625,75248,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:34.500000,23720,42,23715,14,23725,38,23710,34,23730,26,23705,38,23735,25,23700,77,23740,53,23695,125,23720,24025,23615,23650,,23860,119542,14261184625,75248,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:35.000000,23720,43,23715,11,23725,38,23710,34,23730,26,23705,38,23735,25,23700,77,23740,53,23695,125,23720,24025,23615,23650,,23860,119542,14261184625,75248,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:35.500000,23720,44,23715,11,23725,38,23710,34,23730,25,23705,38,23735,25,23700,77,23740,53,23695,125,23720,24025,23615,23650,,23860,119542,14261184625,75248,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:37.000000,23720,44,23715,11,23725,38,23710,34,23730,25,23705,38,23735,25,23700,76,23740,53,23695,125,23720,24025,23615,23650,,23860,119542,14261184625,75248,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:38.000000,23720,44,23715,11,23725,41,23710,34,23730,25,23705,38,23735,25,23700,76,23740,53,23695,125,23720,24025,23615,23650,,23860,119542,14261184625,75248,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:38.500000,23720,42,23715,11,23725,41,23710,34,23730,25,23705,38,23735,25,23700,76,23740,54,23695,125,23720,24025,23615,23650,,23860,119544,14261421825,75248,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:39.000000,23720,42,23715,10,23725,41,23710,34,23730,25,23705,38,23735,25,23700,76,23740,54,23695,125,23715,24025,23615,23650,,23860,119545,14261540400,75247,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:39.500000,23720,43,23710,35,23725,41,23705,38,23730,25,23700,76,23735,25,23695,125,23740,54,23690,32,23715,24025,23615,23650,,23860,119555,14262726150,75251,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:40.000000,23715,23,23710,33,23720,43,23705,38,23725,41,23700,76,23730,25,23695,125,23735,26,23690,34,23715,24025,23615,23650,,23860,119555,14262726150,75251,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:40.500000,23715,28,23710,33,23720,48,23705,38,23725,41,23700,77,23730,25,23695,125,23735,26,23690,34,23715,24025,23615,23650,,23860,119555,14262726150,75251,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:41.000000,23715,48,23710,32,23720,48,23705,38,23725,41,23700,77,23730,25,23695,125,23735,26,23690,34,23715,24025,23615,23650,,23860,119555,14262726150,75251,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:41.500000,23715,49,23710,29,23720,49,23705,38,23725,41,23700,76,23730,25,23695,125,23735,26,23690,34,23715,24025,23615,23650,,23860,119555,14262726150,75251,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:42.000000,23715,56,23710,28,23720,50,23705,35,23725,38,23700,76,23730,25,23695,125,23735,26,23690,34,23715,24025,23615,23650,,23860,119555,14262726150,75251,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:42.500000,23715,58,23710,15,23720,50,23705,33,23725,39,23700,80,23730,25,23695,125,23735,26,23690,34,23710,24025,23615,23650,,23860,119568,14264267300,75252,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:43.000000,23710,38,23705,34,23715,58,23700,80,23720,50,23695,125,23725,41,23690,34,23730,25,23685,123,23710,24025,23615,23650,,23860,119589,14266756850,75239,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
2024-05-14 09:22:43.500000,23710,44,23705,28,23715,52,23700,82,23720,46,23695,120,23725,41,23690,34,23730,25,23685,118,23705,24025,23615,23650,,23860,119590,14266875375,75239,,24830,22015,76206,23425,23535,5.0,0,5.0,500,0,0,0
